dataset_id,truth_id,speed_label,direction,replicate,nuisance_scenario,method,true_sigmasq,true_range_lat,true_range_lon,true_range_time,true_advec_lat,true_advec_lon,true_nugget,status,seed_lat,seed_lon,seed_total_s,seed_closure_calls,own_initial_nll,own_final_nll,own_nll_decrease,common_eval_nll,final_precompute_s,final_fit_s,final_total_s,end_to_end_s,final_closure_calls,optimizer_n_iter,optimizer_func_evals,final_grad_inf,converged_grad,hit_iteration_budget,hit_evaluation_budget,finite_fit,loss_history,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,final_rmsre_7param,final_positive_log_rmse,final_standardized_rmse_7param,final_seed_error_euclid,final_seed_angle_error_deg,final_seed_norm,final_true_advec_norm,final_seed_norm_abs_error,final_correct_quadrant,common_nll_regret
slow_SE_rep00,slow_SE,slow,SE,0,short_time_high_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0342058424,0.0901274979,3.8462427910,6,1.1498881787,1.1361791670,0.0137090117,1.1361791670,0.2373332500,19.3673562090,19.6046894590,23.4509322500,12,10,12,0.0072062190,False,False,True,True,"[1.1498881787223731, 1.1483609399928119, 1.1451053383148104, 1.144236953775262, 1.1426612580401296, 1.1419552778330897, 1.1406921035812274, 1.140075227293246, 1.1392102142441427, 1.1379251910665809, 1.1368757447764466, 1.1361791670490575]",14.6318676866,0.2321295115,0.3539245738,2.4549889417,-0.0370826242,0.1050567514,0.4860949679,0.2918874019,0.3890374194,0.3294342891,0.0058379633,2.3595459605,0.1114093444,0.1077032961,0.0037060483,True,0.0008750944
slow_SE_rep00,slow_SE,slow,SE,0,short_time_high_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1515111856,1.1383080552,0.0132031305,1.1358944630,0.0984127500,19.3096325840,19.4080453340,19.4080453340,12,9,12,0.0184347935,False,False,True,True,"[1.1515111856451457, 1.1496665925153866, 1.1458983532064544, 1.145099840231083, 1.1433558412890519, 1.1436955742588337, 1.1427904969242433, 1.1416465266980962, 1.1401963266169375, 1.138499150204021, 1.1416573442370435, 1.1383080551792195]",14.1484296571,0.2282249821,0.3451029085,2.1592919215,-0.0321286436,0.1012686063,0.5519914516,0.2565022792,0.3213844577,0.2730567223,0.0079729301,4.1991736875,0.1062430250,0.1077032961,0.0014602712,True,0.0005903903
slow_SE_rep00,slow_SE,slow,SE,0,short_time_high_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0440000000,0.0630000000,0.0054992910,0,1.1499132088,1.1368751045,0.0130381043,1.1369930377,0.2367461250,20.9391817920,21.1759279170,21.1814272080,13,10,13,0.0107193815,False,False,True,True,"[1.1499132088078412, 1.1483335826148802, 1.1450854777950288, 1.1442198620426884, 1.1427222109808797, 1.1415806421252304, 1.14055428380543, 1.139546341188046, 1.138296977376929, 1.2278741202341685, 1.1378466492492796, 1.1509093256089593, 1.1368751045231034]",15.8857890692,0.2398898709,0.3768139714,2.5397926293,-0.0365118410,0.1042881068,0.4563741511,0.3442551846,0.4408411122,0.3730833864,0.0055276680,2.5059778168,0.1104949037,0.1077032961,0.0027916076,True,0.0016889651
slow_SE_rep00,slow_SE,slow,SE,0,short_time_high_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0299100862,-0.0114209051,0.3857327920,5,1.1517250659,1.1377763216,0.0139487443,1.1353040727,0.3480808340,21.0220649590,21.3701457930,21.7558785849,13,10,13,0.0070594187,False,False,True,True,"[1.1517250659044629, 1.1499192592400613, 1.1460184154974786, 1.145211032965167, 1.1435593199144782, 1.1430563418287605, 1.1415256611528408, 1.140679470891284, 1.1395158786256319, 1.1622858162736769, 1.1380277409694666, 1.1380599429222018, 1.137776321568365]",13.3408404961,0.2184282773,0.3249407648,2.2060466091,-0.0404022413,0.0853704124,0.5529473141,0.2264594806,0.3026198093,0.2608661697,0.0146351164,3.5248241167,0.0944481255,0.1077032961,0.0132551706,True,0.0000000000
slow_SE_rep00,slow_SE,slow,SE,0,short_time_high_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0046694611,0.0750063729,0.0275946670,4,1.1500700764,1.1368130226,0.0132570537,1.1367854991,0.2464949170,19.7120182920,19.9585132090,19.9861078761,12,10,12,0.0149323816,False,False,True,True,"[1.1500700763993328, 1.148437123361666, 1.1452324864822991, 1.1443697462896536, 1.1428228388637476, 1.1417805797423781, 1.14083285268256, 1.1400827690379873, 1.1391865449792682, 1.154404529913132, 1.1372031904219746, 1.1368130226494935]",15.0259523879,0.2357657289,0.3621511194,2.5429012885,-0.0409442843,0.0924737580,0.4539214767,0.3174924443,0.4265752533,0.3615032568,0.0075852482,2.0807494818,0.1011327363,0.1077032961,0.0065705599,True,0.0014814264
slow_SE_rep00,slow_SE,slow,SE,0,long_time_low_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0552757789,0.1070005696,10.1294714160,6,1.1569943249,1.1371072157,0.0198871092,1.1374053631,0.2425511250,19.6230752920,19.8656264170,29.9950978330,12,9,12,0.0446544782,False,False,True,True,"[1.1569943249106345, 1.1672086194232392, 1.1556858982476803, 1.1549057706505828, 1.152283334243355, 1.1479648086036551, 1.148497287801892, 1.1459622721936369, 1.1428677418665574, 1.1402322924577912, 1.1382391300451526, 1.1371072157458806]",10.7467367752,0.1772554299,0.2220161636,2.0654911050,-0.0514518010,0.0997502067,0.4980159598,0.2452731306,0.3456589164,0.2948877043,0.0114545250,5.4835665430,0.1122381021,0.1077032961,0.0045348060,True,0.0009124782
slow_SE_rep00,slow_SE,slow,SE,0,long_time_low_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1846664175,1.1492273585,0.0354390589,1.1551543837,0.0996235420,15.2556400420,15.3552635840,15.3552635840,12,9,12,0.0037289899,False,False,True,True,"[1.1846664174787547, 1.1686557363741223, 1.154360814271774, 1.1516975065448047, 1.1515241499887738, 1.15147119841272, 1.1512081317440834, 1.1506733253475372, 1.2246519470586474, 1.1499507262608075, 1.149612218645262, 1.1492273585355304]",9.4223682844,0.1736485890,0.2573522776,3.1502957343,-0.0828168318,0.5436496606,0.8949426629,1.7407322201,0.2305499804,1.5762288719,0.4457110078,13.1398512443,0.5499214318,0.1077032961,0.4422181356,True,0.0186614988
slow_SE_rep00,slow_SE,slow,SE,0,long_time_low_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0440000000,0.0630000000,0.0054992910,0,1.1617613011,1.1367195317,0.0250417694,1.1370217276,0.1661511670,7.0324300830,7.1985812499,7.2040805409,12,10,12,0.0226188302,False,False,True,True,"[1.1617613011007586, 1.1848801151601105, 1.1542973446565743, 1.1532237557527607, 1.1521232150588292, 1.1482226802024387, 1.146239294637579, 1.1438228700187438, 1.1423468706745012, 1.1411425642092923, 1.138904687056649, 1.1367195316640335]",10.9393967449,0.1814361704,0.2288762653,2.0992698009,-0.0444774182,0.0968874659,0.5023992209,0.2194848044,0.3367379244,0.2852381268,0.0054529939,2.8566789627,0.1066087322,0.1077032961,0.0010945640,True,0.0005288428
slow_SE_rep00,slow_SE,slow,SE,0,long_time_low_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0108245261,0.0200353459,0.2960336660,5,1.1766369707,1.1500788921,0.0265580786,1.1501422752,0.1670772500,7.5828365410,7.7499137910,8.0459474570,12,11,12,0.0008147148,True,False,True,True,"[1.176636970684819, 1.1633890266357882, 1.1557992966847654, 1.1522561900672577, 1.1520441400779498, 1.1516995111601667, 1.1514488881083416, 1.151053526349012, 1.1505241774365218, 1.1502572552818169, 1.1501357182468432, 1.1500788921204148]",9.8393594295,0.1935542614,0.2816264834,3.6016065866,-0.2902908134,0.7793637342,0.9588424006,3.5041805226,0.2657495284,2.5506608283,0.7240031592,1.3724789132,0.8316709605,0.1077032961,0.7239676643,True,0.0136493903
slow_SE_rep00,slow_SE,slow,SE,0,long_time_low_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0158333627,0.0491700812,0.0296676250,5,1.1682573177,1.1501542282,0.0181030895,1.1501803642,0.1885650830,7.0105072500,7.1990723330,7.2287399580,12,11,12,0.0007534612,True,False,True,True,"[1.1682573177109419, 1.164382259971552, 1.154642662434028, 1.1520363891784835, 1.1519121231405838, 1.1515696988049895, 1.1511762476958547, 1.1505439003877462, 1.1504076969925285, 1.1501899846176424, 1.1501654936162105, 1.150154228211814]",9.9790800504,0.1954231124,0.2843412391,3.6429395067,-0.3385188739,0.8257416161,0.9412167249,3.9469257231,0.2707976533,2.7633857624,0.7847384350,0.4901293762,0.8924372496,0.1077032961,0.7847339535,True,0.0136874793
slow_SE_rep00,slow_SE,slow,SE,0,long_time_low_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0220000000,0.0494287380,0.0229735000,5,1.1660301399,1.1362595325,0.0297706074,1.1364928849,0.1774998330,6.9375470830,7.1150469160,7.1380204160,12,10,12,0.0080162273,False,False,True,True,"[1.1660301398765436, 1.1706419540099902, 1.1545799469794837, 1.1535241999551713, 1.1528082546705463, 1.1505330191726233, 1.1479433039812053, 1.144850542146709, 1.1412983757096151, 1.1378132599540915, 1.1367421612111435, 1.1362595324728113]",11.1058048823,0.1814865253,0.2283626427,2.0045655470,-0.0419798528,0.1079478758,0.5131744096,0.2150046913,0.3286219496,0.2792196841,0.0081907598,0.5508471173,0.1158233652,0.1077032961,0.0081200690,True,0.0000000000
fast_NE_rep00,fast_NE,fast,NE,0,oracle_start,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.1045991773,0.2074763428,0.0471775010,5,1.1398223428,1.1392432652,0.0005790776,1.1391837878,0.2223986250,6.9004971670,7.1228957920,7.1700732930,12,10,12,0.0003498702,True,False,True,True,"[1.1398223428352177, 1.1406297081416819, 1.1393663710961202, 1.1393561919020432, 1.1393216872312117, 1.1393067379791, 1.1392874229477319, 1.1392569338901937, 1.1392474944344337, 1.1392454473802953, 1.139244827555818, 1.1392432652418334]",9.7467920920,0.1985715397,0.2900343088,1.8918918221,0.0869228983,0.2019641467,1.0402516575,0.0445976633,0.0360437620,0.0329757635,0.0071961373,1.4850431748,0.2198752073,0.2154065923,0.0044686150,True,0.0000000000
fast_NE_rep00,fast_NE,fast,NE,0,oracle_start,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0870757095,0.2018686345,4.1812076240,6,1.1393124805,1.1391886931,0.0001237873,1.1391886931,0.1718291250,15.0354723750,15.2073015000,19.3885091239,12,10,12,0.0006846943,True,False,True,True,"[1.1393124804607722, 1.1392907003594286, 1.1392850321902168, 1.139245842469747, 1.139241274117885, 1.1392268919497093, 1.1392015406885123, 1.1391920839459448, 1.1391990473019158, 1.1391898675311822, 1.1391890239518514, 1.139188693137031]",9.9665186346,0.2024844272,0.2947893194,1.9306559714,0.0865681451,0.2017576581,1.0327918561,0.0369605885,0.0234816419,0.0231555961,0.0067992568,1.4213068680,0.2195454312,0.2154065923,0.0041388389,True,0.0000049053
fast_NE_rep00,fast_NE,fast,NE,0,oracle_start,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1685417502,1.1463710738,0.0221706764,1.1397696840,0.1009132500,14.1225290420,14.2234422920,14.2234422920,12,11,12,0.0005721803,True,False,True,True,"[1.168541750170154, 1.1530777750538284, 1.14785762963878, 1.146709824687218, 1.146502468931078, 1.1464685767511955, 1.146455549610964, 1.1464426251874935, 1.1464277292227179, 1.146389230131821, 1.1463747079705233, 1.146371073813031]",9.2723170876,0.1874047629,0.2737208549,1.7592488662,0.0999193936,0.2252092755,1.0415716550,0.1259466321,0.0853848674,0.0915739382,0.0321292672,2.1241844460,0.2463799971,0.2154065923,0.0309734049,True,0.0005858961
fast_NE_rep00,fast_NE,fast,NE,0,oracle_start,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0880000000,0.1890000000,0.0150335830,0,1.1401353099,1.1397758070,0.0003595030,1.1391970999,0.1729247500,6.6849711250,6.8578958749,6.8729294579,12,11,12,0.0006867813,True,False,True,True,"[1.140135309904208, 1.1399434842513698, 1.139908006558815, 1.1398948838139478, 1.1398723365958097, 1.139846760565197, 1.1398075239505117, 1.1397910716154622, 1.1397825791059641, 1.1397817031601996, 1.139780635196745, 1.1397758069515833]",9.7914104804,0.1991260990,0.2899621998,1.8780034407,0.0868663005,0.2058622568,1.0314729646,0.0455298643,0.0361749349,0.0344339049,0.0090284072,1.0765464334,0.2234390811,0.2154065923,0.0080324888,True,0.0000133120
fast_NE_rep00,fast_NE,fast,NE,0,oracle_start,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.3703447625,0.1978366884,0.1283611670,5,1.1719362035,1.1470620985,0.0248741050,1.1407189009,0.2159091670,8.8212676660,9.0371768330,9.1655380000,12,9,12,0.0096121892,False,False,True,True,"[1.1719362035004002, 1.1696246863982809, 1.1762328570608345, 1.1622220524695819, 1.1572885507822543, 1.1516056686051035, 1.1487065034055526, 1.1480343217302624, 1.1478145411145442, 1.1474211332923407, 1.1473126521284447, 1.1470620985020406]",9.9666064819,0.1984415662,0.2903731095,1.6311264107,0.1141522217,0.2200735127,1.0022236798,0.1802550232,0.0924193432,0.1045590947,0.0396146457,5.6143787904,0.2479174877,0.2154065923,0.0325108954,True,0.0015351131
fast_NE_rep00,fast_NE,fast,NE,0,oracle_start,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.1046373377,0.2075363681,0.0454334590,5,1.1398247113,1.1392432757,0.0005814356,1.1391837959,0.1927147090,7.3182127910,7.5109275000,7.5563609590,12,10,12,0.0003539530,True,False,True,True,"[1.1398247112654099, 1.1406352018244643, 1.1393664584407015, 1.1393562061670366, 1.1393219616313313, 1.1393069568975664, 1.139287631119141, 1.139256879111557, 1.1392475439139051, 1.1392454922878208, 1.1392448664344805, 1.1392432756715292]",9.7474931164,0.1985864694,0.2900513306,1.8920238560,0.0869220240,0.2019632448,1.0401865331,0.0445612545,0.0359843228,0.0329286310,0.0071950502,1.4849268313,0.2198740333,0.2154065923,0.0044674410,True,0.0000000081
fast_NE_rep00,fast_NE,fast,NE,0,short_time_high_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0911401939,0.2033022493,11.3296693760,6,1.1550250010,1.1400761648,0.0149488363,1.1396548305,0.2364005000,19.3262172920,19.5626177920,30.8922871680,12,11,12,0.0175713458,False,False,True,True,"[1.1550250010014393, 1.1532930881783234, 1.1499477778729914, 1.1491789119317768, 1.1475792177428172, 1.1459592859116532, 1.1436788023381614, 1.142428856883197, 1.1415612215473852, 1.141235906350565, 1.1407101600911327, 1.140076164751178]",10.3785361452,0.1972390664,0.2891172016,1.8607994214,0.0941715653,0.2179038647,0.9006820707,0.0902706809,0.0617820912,0.0658155508,0.0228337828,1.5711544197,0.2373823455,0.2154065923,0.0219757532,True,0.0000000000
fast_NE_rep00,fast_NE,fast,NE,0,short_time_high_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1610624919,1.1467182928,0.0143441991,1.1398204474,0.0985845840,19.2954548750,19.3940394590,19.3940394590,12,11,12,0.0046681793,False,False,True,True,"[1.1610624918759849, 1.1583858825328788, 1.1529638305840877, 1.1520601851584964, 1.150669561194846, 1.1503314932838273, 1.1500317514833327, 1.1490930814989333, 1.1480439339652477, 1.1474778627062867, 1.147132216223959, 1.1467182927874804]",9.4633049109,0.1785629140,0.2586279594,1.5886850965,0.0964912173,0.2081044436,0.8566528479,0.1416064218,0.1515698515,0.1320951346,0.0183750443,3.0742014631,0.2293861688,0.2154065923,0.0139795766,True,0.0001656169
fast_NE_rep00,fast_NE,fast,NE,0,short_time_high_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0880000000,0.1890000000,0.0150335830,0,1.1551268393,1.1428343021,0.0122925372,1.1424432851,0.2515054160,19.6044287910,19.8559342070,19.8709677900,12,9,12,0.0173950437,False,False,True,True,"[1.155126839273157, 1.1533805773255439, 1.1500139567761225, 1.1492457053413359, 1.1476972139644102, 1.149067415637504, 1.1472333141416562, 1.1463150196128895, 1.1449281890856728, 1.1428537522130242, 1.156828839668398, 1.1428343020923968]",12.8316573989,0.2117360494,0.3251952006,1.8645496370,0.0826407062,0.2245886393,0.6283584293,0.1888265606,0.2419640261,0.2090500401,0.0247300326,1.5995722845,0.2393105581,0.2154065923,0.0239039658,True,0.0027884546
fast_NE_rep00,fast_NE,fast,NE,0,short_time_high_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.3674849825,0.2932016664,0.4162811249,5,1.1631478410,1.1459452271,0.0172026139,1.1417730166,0.3077578750,19.4197985840,19.7275564590,20.1438375839,12,10,12,0.0139754383,False,False,True,True,"[1.1631478410372444, 1.1607127507944326, 1.1536195769572537, 1.1521846369066295, 1.1507129652873762, 1.1501441694479955, 1.1498993896745853, 1.148975924324688, 1.1477434101964679, 1.146578970409231, 1.1469757658945046, 1.1459452271461086]",8.3979072512,0.1335851571,0.2022088094,1.1161642827,0.0998961339,0.2234898936,0.6720038230,0.2977815442,0.4116202105,0.3520509451,0.0307836197,2.2824114737,0.2447998572,0.2154065923,0.0293932650,True,0.0021181861
fast_NE_rep00,fast_NE,fast,NE,0,short_time_high_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.2198539522,0.3176725446,0.0487767510,5,1.1597081935,1.1454837262,0.0142244673,1.1410952279,0.2648361670,21.1942397919,21.4590759589,21.5078527100,13,10,13,0.0046781087,False,False,True,True,"[1.159708193501871, 1.1569919705666587, 1.1519948178971462, 1.151075570865634, 1.1500286859287192, 1.1494589747994688, 1.1488614477550734, 1.1477791309581307, 1.1458815131560218, 1.1476478201731473, 1.1455815924167656, 1.1457649415673705, 1.1454837262376005]",8.7640673903,0.1426958104,0.2092865676,1.2755455924,0.0958630610,0.1885619831,0.6186871436,0.2693905954,0.3725267512,0.3167070933,0.0195567107,5.1469272414,0.2115309621,0.2154065923,0.0038756302,True,0.0014403974
fast_NE_rep00,fast_NE,fast,NE,0,short_time_high_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.1100000000,0.2205000000,0.0471882510,1,1.1551080475,1.1426968137,0.0124112338,1.1426507036,0.2594035420,19.7190940420,19.9784975840,20.0256858350,12,10,12,0.0099282244,False,False,True,True,"[1.1551080474704605, 1.153316407898108, 1.1499592142973285, 1.1491785950976485, 1.1478448804539307, 1.1470162694831805, 1.1462516658285473, 1.145745428355032, 1.1451467898306256, 1.1428182396596003, 1.145183938552664, 1.142696813695467]",13.6345017684,0.2115763681,0.3242253966,2.0911698735,0.0864106295,0.2111147974,0.5252953069,0.2326552911,0.3230376893,0.2739434012,0.0128310129,0.4581881244,0.2281145646,0.2154065923,0.0127079723,True,0.0029958731
fast_NE_rep00,fast_NE,fast,NE,0,long_time_low_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.2519375647,1.1499710245,0.1019665402,1.1674378581,0.0981916250,17.2273110831,17.3255027080,17.3255027080,16,8,16,0.0273501170,False,False,True,True,"[1.2519375646828605, 1.1694132425977732, 1.1615347419512183, 1.1556732183668805, 1.1554572165457397, 1.1543827558447017, 1.1538608435488382, 1.1534690623372013, 1.1525888993992912, 1.151211214301103, 1.1794013677876547, 1.1509147306788536, 1.1501469679636818, 1.1500520421083733, 1.1501866083098653, 1.1499710244978938]",10.4195819487,0.2013620336,0.2802812486,3.0190168626,0.1745302709,0.3082507056,0.9900239291,0.5284784874,0.1876297149,0.2978872986,0.1437156477,7.7169497081,0.3542305930,0.2154065923,0.1388240007,True,0.0263502001
fast_NE_rep00,fast_NE,fast,NE,0,long_time_low_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0880000000,0.1890000000,0.0150335830,0,1.1660269824,1.1432928757,0.0227341068,1.1427456722,0.1714704580,8.5375113750,8.7089818330,8.7240154160,12,10,12,0.0118627783,False,False,True,True,"[1.1660269824423137, 1.1650348398141774, 1.1632070652044963, 1.1607558700180913, 1.1552389169599688, 1.1522189550728335, 1.1529752323073563, 1.1494099403881177, 1.1455219441765279, 1.145061957585701, 1.1446079392130486, 1.1432928756586571]",10.3444380219,0.1659743194,0.2136598043,1.6214332216,0.0889193001,0.1999718591,0.5477194148,0.2285905611,0.3339280613,0.2826543300,0.0089193445,2.1713472198,0.2188501459,0.2154065923,0.0034435536,True,0.0016580142
fast_NE_rep00,fast_NE,fast,NE,0,long_time_low_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.6347730621,0.2464856808,0.3967850830,7,1.1943772023,1.1544494666,0.0399277357,1.1544401156,0.1982120420,8.4704551660,8.6686672081,9.0654522910,12,10,12,0.0087789154,False,False,True,True,"[1.1943772023479464, 1.1830850202340528, 1.1717643963606685, 1.1804036867930816, 1.1584092973329059, 1.1568343993021337, 1.1564620698449806, 1.155751506727563, 1.1552893891580656, 1.1549178491382495, 1.15463737160043, 1.1544494666276934]",8.5288398889,0.1440294090,0.2138423275,2.2957744116,-0.1444581202,1.1494367976,0.8165382513,2.0923611421,0.2481201267,1.7246532055,0.9756083643,28.9646323939,1.1584787871,0.2154065923,0.9430721949,False,0.0133524576
fast_NE_rep00,fast_NE,fast,NE,0,long_time_low_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0884907213,0.1881841399,0.0477486680,5,1.1671980248,1.1433561022,0.0238419225,1.1423551052,0.1980295000,7.4373600000,7.6353895000,7.6831381680,12,9,12,0.0110270011,False,False,True,True,"[1.1671980247631562, 1.169544252213913, 1.163912217826096, 1.1630939127252087, 1.159576787914567, 1.1555614307525188, 1.153321912858019, 1.1501586387731224, 1.1481120718685631, 1.1460844216680572, 1.1452026158628543, 1.1433561022357968]",10.4079621934,0.1676861466,0.2192693927,1.6392354735,0.0876757963,0.1989843486,0.5519472662,0.2212644103,0.3236318791,0.2738560567,0.0077426996,1.9776740137,0.2174438232,0.2154065923,0.0020372309,True,0.0012674472
fast_NE_rep00,fast_NE,fast,NE,0,long_time_low_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0883445047,0.1872721046,0.0468087500,4,1.1673017133,1.1433741210,0.0239275923,1.1423744738,0.2119935420,7.5051642500,7.7171577920,7.7639665420,12,9,12,0.0104716023,False,False,True,True,"[1.167301713290146, 1.1695720969669914, 1.1639014428028498, 1.1630754430837362, 1.1596676993221213, 1.1556122880471595, 1.1534192263340204, 1.1502631807562251, 1.148261367816264, 1.1461039321155766, 1.1452029622937687, 1.1433741209700772]",10.4137024550,0.1679392888,0.2193694818,1.6418985086,0.0879859687,0.1994605269,0.5512339664,0.2213812250,0.3236704067,0.2739117191,0.0080041693,2.0018114201,0.2180046616,0.2154065923,0.0025980693,True,0.0012868158
fast_NE_rep00,fast_NE,fast,NE,0,long_time_low_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,0.2000000000,1.0000000000,ok,0.0959754507,0.1942411623,10.1388274169,6,1.1660673413,1.1414666621,0.0246006792,1.1410876580,0.1986050840,7.5836022080,7.7822072920,17.9210347090,12,10,12,0.0125437105,False,False,True,True,"[1.1660673412981641, 1.1635956815740431, 1.1752131707878384, 1.1573233953383515, 1.1527410375234752, 1.1515391602298315, 1.1456210294726468, 1.145061141345249, 1.1442187686876664, 1.1435877575095459, 1.1423421043047137, 1.1414666620813931]",8.6707454378,0.1408109404,0.1990552942,1.2560561123,0.0923662446,0.2160435335,0.6249077572,0.2746061433,0.3870822364,0.3290693305,0.0202563316,1.3470100813,0.2349602764,0.2154065923,0.0195536841,True,0.0000000000
fast_NW_rep00,fast_NW,fast,NW,0,oracle_start,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,-0.2000000000,1.0000000000,ok,0.0831819371,-0.2048007670,10.9062515830,6,1.1275855464,1.1273598127,0.0002257337,1.1273598127,0.2666782910,17.7097784170,17.9764567079,28.8827082909,12,11,12,0.0003975079,True,False,True,True,"[1.1275855463746602, 1.1275595505811076, 1.127544343239917, 1.1275301884991504, 1.127489751697654, 1.1274643630034966, 1.127424910037522, 1.1273927399729649, 1.127382329612304, 1.1273775184178254, 1.1273679195208601, 1.1273598126906061]",9.3078029681,0.1872293449,0.2789032364,2.0010332157,0.0828289253,-0.2075582548,0.9990069647,0.0485412081,0.0544379880,0.0481383975,0.0080703181,0.0462709936,0.2234749650,0.2154065923,0.0080683727,True,0.0000000000
fast_NW_rep00,fast_NW,fast,NW,0,oracle_start,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0800000000,-0.2000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1548209183,1.1341545198,0.0206663985,1.1274867585,0.0648971249,6.6062930000,6.6711901249,6.6711901249,12,11,12,0.0012052057,False,False,True,True,"[1.154820918336772, 1.1422968000032632, 1.1381138152012302, 1.1349553837755981, 1.1346744301865759, 1.1345256121580052, 1.1344787251099364, 1.134385107315783, 1.134354866003052, 1.1342232447749214, 1.1341848908057575, 1.1341545197954968]",8.8453284307,0.1771771828,0.2708122288,1.8658551948,0.0867535333,-0.2124932135,1.0209442827,0.0860120495,0.0953545454,0.0843540386,0.0142017814,0.4070634523,0.2295202417,0.2154065923,0.0141136494,True,0.0001269458
